,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"Diabetes Mellitus, Type 1",4.0008306639733245e-06,0.0,0.0,0.0,0.0,0.0,1.2411642832649881e-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9685777393406e-265,7.772841110876629e-138,0.0,0.0,0.0,0.0,0.0,0.0,4.588594502240511e-93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661873239182993e-46,9.756604812953472e-45,0.0,1.998525158903439e-59,0.0,0.0,0.0,0.08559379657023203,0.0,0.0,0.0,1.2581415227874148e-43,4.059057696173354e-54,0.7051853220308908,0.0,0.0,1.7979669207783183e-09,0.0,0.0,0.0,1.496963703365605e-193,0.0,0.0,1.7667063520809636e-12,0.0,0.0,0.0,0.06471258401870728,-0.04591672122478485,-0.04043938219547272,-0.08417511731386185,0.11780352890491486,0.08236216008663177,-0.418262779712677,-0.0985240712761879,0.33683592081069946,0.19999262690544128,-0.08660333603620529,0.13114795088768005,0.19624276459217072,-0.5211514234542847,0.19195085763931274,0.3837116062641144,-0.002947412431240082,0.15689590573310852,-0.10533896833658218,0.12251093983650208,0.06449331343173981,0.05692313238978386,0.1638457477092743,-0.1569657325744629,-0.22280237078666687,0.3945707380771637,-0.044429026544094086,0.12336914986371994,-0.21150946617126465,-0.19404304027557373,-0.16064240038394928,0.2922345995903015,0.000853460282087326,0.029071182012557983,0.22356471419334412,-0.09723639488220215,-0.10604424774646759,0.00012623704969882965,0.3795861601829529,0.03514285385608673,-0.028874680399894714,-0.06859944760799408,-0.20446190237998962,-0.043759413063526154,0.34546592831611633,-0.11494762450456619,-0.22617951035499573,0.19082805514335632,0.14328354597091675,-0.15587592124938965,-0.14534828066825867,-0.1780078113079071,0.2393985390663147,0.3650265336036682,0.16455955803394318,-0.15995442867279053,0.25770285725593567,0.01858563721179962,-0.048769351094961166,-0.04920618608593941,0.5433415174484253,-0.09627082198858261,0.10657023638486862,0.2870977520942688
Uterine Neoplasms,2.970030742878656e-76,0.00034937750290786764,4.444712591316713e-14,1.3742967447375623e-56,2.2741190728200145e-10,0.0,8.863651585861838e-92,7.003676739482914e-42,1.6269287493452995e-191,1.8274801558938814e-47,0.0,9.794002255520975e-242,0.0,6.961681663005483e-230,0.4270649354209997,0.0,3.4602428390048825e-12,1.2991424770252528e-06,2.9215564414810713e-09,0.0,0.0,2.6383803612526046e-74,0.000864489193742712,0.0,3.143616499704942e-187,4.919831542649765e-10,2.134954675850182e-115,1.0247566007608529e-238,1.8362379630776443e-172,2.1123449097829735e-20,3.291155995245939e-13,0.03850556848396778,3.91708492742919e-209,8.447102146648258e-31,9.240422640581309e-110,0.0,1.6321347451620252e-25,4.572518740697913e-29,1.5707378590685448e-24,0.0,8.912604333479457e-32,4.7395146941493694e-20,0.0,4.538478694202561e-06,2.466528923382191e-148,0.0,3.1876848770929484e-31,2.973246903781018e-91,5.3193309344653985e-55,5.9647217315095996e-149,4.968194441889257e-29,0.0,0.0,2.2209181139103688e-32,1.9032872779711108e-44,1.460740929549334e-19,0.00025325321563323614,4.188127148680605e-34,0.0,6.092011182618779e-42,1.8242582184544266e-53,7.777387637893494e-30,0.00441664109849998,8.560233403392031e-11,0.28048667311668396,-0.19993850588798523,0.0077318307012319565,0.09332991391420364,0.005482500419020653,-0.21798746287822723,0.15269030630588531,-0.17900818586349487,0.17550145089626312,-0.08090557157993317,0.4424942135810852,0.5914400815963745,0.2386411726474762,0.46019673347473145,0.30150043964385986,0.2136152982711792,-0.07393905520439148,-0.026655249297618866,0.14278815686702728,0.2507798671722412,0.05303516611456871,0.420407772064209,-0.06520910561084747,0.6436982750892639,0.04504501074552536,-0.26728489995002747,-0.3984036147594452,-0.26527440547943115,-0.05508970096707344,-0.2660098969936371,-0.07679709047079086,0.23146551847457886,-0.0005593937821686268,0.08905880898237228,-0.11161576956510544,-0.1864752471446991,0.37275007367134094,-0.21667703986167908,0.33151236176490784,-0.3736400902271271,0.2373909205198288,0.3213479220867157,0.17384615540504456,-0.16174687445163727,-0.21079939603805542,0.20148560404777527,0.11443355679512024,0.28312647342681885,-0.09758476912975311,-0.5801184773445129,0.11231701821088791,-0.21579936146736145,-0.31017813086509705,-0.35648638010025024,0.23111826181411743,0.09253697097301483,-0.025107085704803467,-0.05276087671518326,0.19621898233890533,0.08301165699958801,0.20194867253303528,-0.12803985178470612,-0.24171915650367737,0.5185911655426025
Multiple Myeloma,2.2478157985699206e-09,0.0034734359119228766,6.019797757213002e-10,7.35654862127485e-11,0.0004884394823691161,0.0,0.0004575686761048907,1.3046931687973748e-10,1.0695982331984064e-146,0.005144931211207029,0.0,1.7426655043435202e-53,0.0,1.9510113219662508e-75,0.1992182165544416,0.0,4.517981777332171e-10,0.00628127908880825,3.208194151935801e-07,3.5821626085941077e-13,2.9356666599938254e-147,1.4796140936521046e-25,0.0003870499525459653,0.0,6.208763401942477e-28,6.444330371757949e-08,1.8476080475080258e-20,9.427522176796331e-48,1.7183849711564187e-13,9.393687013794058e-06,1.136307475211425e-05,0.0052853370117632225,2.255942554809726e-130,2.7422338782626852e-30,4.916487349648381e-57,0.0,4.351994554312082e-14,1.4486765656851034e-05,3.0258471795750396e-15,0.0,1.2467355566620525e-21,1.2702640063031369e-09,0.0,0.21562423686742835,1.8100233023784037e-45,0.0,0.0003615976157102986,9.953922387748479e-77,7.701606002468547e-05,3.735992526245264e-05,4.871494239881802e-08,0.0,0.0,4.817375505429332e-20,3.4309491892502934e-25,8.878379542489017e-08,0.09846785746641187,3.3993740415532035e-26,1.4071722195767612e-14,0.010562777642629364,2.450948062033197e-09,0.00011505047007722804,0.4289409992987254,0.01948355364426256,0.21285603940486908,-0.1633855104446411,-0.06650751829147339,-0.1856171041727066,0.1905289590358734,-0.40733861923217773,0.06797682493925095,0.07026338577270508,0.18915210664272308,-0.6585509181022644,0.8803924322128296,1.1561273336410522,0.4905441403388977,0.5935829877853394,0.5661455392837524,0.09911859035491943,0.13203735649585724,0.10973512381315231,0.18041107058525085,0.0012441575527191162,-0.3466208875179291,0.616782546043396,-0.23403191566467285,0.5660439729690552,0.17697946727275848,-0.3376607894897461,0.15829238295555115,0.728107213973999,0.028088007122278214,-0.6450239419937134,0.026538342237472534,0.6427998542785645,-0.051128461956977844,0.02111057937145233,0.036265138536691666,-0.10699090361595154,-0.1552410125732422,0.28414779901504517,0.05941291153430939,-0.06557883322238922,0.21406406164169312,0.719306468963623,0.00868484377861023,0.21600452065467834,-0.7393866777420044,0.27883732318878174,0.35419854521751404,0.17004546523094177,0.08162543922662735,-0.6496392488479614,-0.1564559042453766,-0.8626039028167725,0.13690541684627533,-0.45473408699035645,-0.3681580722332001,0.24958397448062897,0.2854948043823242,0.17789486050605774,-0.24226877093315125,0.45016151666641235,0.30600032210350037,0.2163054645061493,0.21931880712509155,0.4145890474319458
Hemangioma,1.1820624826354525e-75,0.0006356055995170313,3.8821548419671065e-14,2.738690879763965e-56,1.6268040687688491e-09,0.0,2.4122859650483964e-92,1.3769751489323232e-41,4.707093584097941e-191,6.110618799909301e-46,0.0,9.829388092445103e-241,0.0,1.1182467216289832e-229,0.3951376091382349,0.0,8.540961459112502e-12,1.3172964252559203e-06,9.34340974217008e-09,0.0,0.0,4.138189748153937e-73,0.0028965649935556647,0.0,8.304943262993051e-187,1.23067643990966e-09,1.6612044318998864e-115,2.980448766946043e-238,2.4480657526518354e-171,9.306309661653266e-20,1.0262986143686143e-12,0.07545220260842264,2.960568631420541e-209,3.9066621545231304e-30,3.230970659255587e-109,0.0,3.3498717514660135e-23,2.6841943558483365e-28,4.181218032985168e-25,0.0,5.153571483839004e-31,5.947202169959027e-19,0.0,0.0,2.3531363258535333e-147,0.0,4.100872282807217e-31,1.1452901899050166e-92,6.819152682462327e-55,3.891226415500863e-148,4.2621243860319813e-29,0.0,0.0,7.306836622840921e-32,3.865335908472704e-43,6.888696703666662e-19,0.00018765293326105086,1.0503036120489574e-33,2.228086537059316e-40,1.2476214456546788e-41,4.62998661097373e-53,6.989651304358403e-30,0.024748259677848383,6.342797229687252e-12,0.28048670291900635,-0.19993850588798523,0.007731825113296509,0.09332989901304245,0.005482501350343227,-0.21798744797706604,0.1526903212070465,-0.17900818586349487,0.17550143599510193,-0.08090557157993317,0.4424942433834076,0.5914400815963745,0.238641157746315,0.46019676327705383,0.3015004098415375,0.2136152684688568,-0.07393904030323029,-0.02665524370968342,0.14278815686702728,0.2507798969745636,0.05303516238927841,0.420407772064209,-0.06520909816026688,0.6436983346939087,0.04504501074552536,-0.26728489995002747,-0.3984035849571228,-0.26527437567710876,-0.05508969724178314,-0.26600995659828186,-0.07679709047079086,0.23146551847457886,-0.0005593923851847649,0.08905881643295288,-0.11161576211452484,-0.1864752322435379,0.37275004386901855,-0.21667703986167908,0.33151236176490784,-0.3736400902271271,0.2373909205198288,0.3213478922843933,0.17384614050388336,-0.16174687445163727,-0.21079938113689423,0.20148560404777527,0.11443355679512024,0.28312644362449646,-0.0975847840309143,-0.5801184773445129,0.11231701821088791,-0.21579934656620026,-0.31017816066741943,-0.35648638010025024,0.23111826181411743,0.09253696352243423,-0.025107087567448616,-0.05276087298989296,0.19621896743774414,0.08301166445016861,0.20194867253303528,-0.1280398666858673,-0.24171915650367737,0.5185911655426025
"Carcinoma, Ovarian Epithelial",0.0,0.006203362961109512,2.1589367589534218e-10,7.413428412124383e-11,0.001640515760453336,0.0,0.0001714832802738045,8.267835906646843e-12,2.002225229857242e-173,3.1297873413718784e-14,0.0,4.140569937409601e-70,0.0,3.534325399216668e-81,0.0918052853666576,0.0,4.4718638525322145e-10,0.007537979004134469,3.208021893340716e-06,4.513570317082733e-16,3.8393334699503956e-148,3.953051008698732e-29,0.0043332810041167655,0.0,2.2144122683444047e-45,2.0931460169731905e-07,3.558891699632956e-41,5.226410250369065e-192,2.3739511156652868e-14,5.546948978645046e-09,0.0001926069641936021,0.20786596069020485,1.8920209840938265e-174,9.928455576380435e-31,6.985554498792134e-101,0.0,1.5603351833358607e-19,9.095902536997709e-10,3.190733767868428e-14,0.0,1.499579609656745e-29,3.3500344451034946e-08,0.0,0.0023624993799620944,3.4854560396749117e-56,8.553392344833915e-61,0.00010950459770783954,2.398966937591289e-82,1.9191176219821877e-08,2.068118127143214e-71,2.376811719300691e-08,0.0,0.0,5.723156684815303e-29,2.0894908805469585e-35,1.7391081928621595e-08,0.06394608626673307,6.434106433416093e-26,2.9972671995758075e-31,1.4353047919976675e-24,1.855646305258404e-38,8.169946136525296e-13,0.48044733916070653,0.014295657293221528,0.36257797479629517,-0.13683457672595978,-0.15628139674663544,0.1023726761341095,0.0028563267551362514,-0.09982883185148239,-0.029020894318819046,-0.09271326661109924,0.00975416786968708,-0.16958414018154144,0.5532385110855103,0.5218321084976196,0.04360922798514366,0.27537742257118225,0.31093814969062805,0.31488269567489624,0.01187403965741396,-0.013700679875910282,0.27587366104125977,0.1486353576183319,-0.1437550038099289,0.4038940966129303,0.05684459209442139,0.4826139509677887,-0.09379824995994568,-0.11265573650598526,-0.21359865367412567,0.07289213687181473,0.04019191488623619,-0.2176494598388672,0.06331523507833481,0.3350377380847931,-0.008719692006707191,0.08492860198020935,0.06425860524177551,-0.02883639745414257,0.1472909301519394,0.05609432980418205,0.20009197294712067,-0.2279863953590393,0.3317798972129822,0.4543002247810364,0.11269482970237732,0.02251407876610756,-0.28662484884262085,0.3010120093822479,0.19406560063362122,0.2755677103996277,-0.07818938046693802,-0.19201993942260742,-0.12284304201602936,-0.229815274477005,-0.2776668071746826,-0.2633066773414612,-0.01377473957836628,0.16664308309555054,-0.024212460964918137,-0.03045373223721981,-0.06768568605184555,0.13205108046531677,0.17783334851264954,0.013768608681857586,-0.06360094249248505,0.30309879779815674
Pulmonary Arterial Hypertension,4.1528292867608247e-75,0.00026904203545131093,6.755735553998566e-14,4.056425691581342e-56,9.9722983320749e-10,0.0,2.4572045414283057e-91,7.472502601050536e-42,0.0,1.2451865711655015e-46,0.0,2.2344092810866595e-240,0.0,5.438657845743762e-230,0.4349873549045632,0.0,4.336679951256506e-12,1.393972856141244e-06,2.1173204474195787e-09,0.0,0.0,9.088822753656828e-74,0.0003803111864543645,0.0,4.776575221295612e-187,2.916237658863646e-10,1.1370078751487895e-115,1.0552825598964629e-238,6.682873054552319e-172,6.059472904439674e-20,3.6984033399319315e-13,0.028248052082215425,4.244537587907853e-209,2.105964572934374e-30,1.5895769669443667e-109,0.0,1.5671298992188758e-23,5.948976634885257e-28,6.403772185131277e-25,0.0,2.68053692056152e-31,1.4479861567374685e-19,0.0,4.297103536113734e-06,6.722913868005088e-149,0.0,5.674510889703519e-32,7.243296981337058e-92,4.2535405847322145e-55,1.4752900026495395e-148,1.7286008819139428e-28,0.0,0.0,1.1801502922658982e-32,1.71731970646677e-43,5.617459889613206e-19,1.6619758077672967e-05,7.608975498795335e-34,1.462795444728277e-40,5.620319855087928e-42,2.5863011436477214e-53,4.205500507124779e-30,0.0009017501270843164,2.1868055709761964e-10,0.2943805456161499,-0.18972690403461456,-0.0002016343642026186,0.08863227069377899,0.01170708704739809,-0.20794135332107544,0.13136662542819977,-0.17566777765750885,0.16341394186019897,-0.09629981219768524,0.45931485295295715,0.5954941511154175,0.2303236424922943,0.4526441991329193,0.3182739019393921,0.23181504011154175,-0.07527865469455719,-0.02751089259982109,0.1570768654346466,0.23803535103797913,0.027818383648991585,0.42161622643470764,-0.049386970698833466,0.6360297799110413,0.027645841240882874,-0.2623392641544342,-0.374139666557312,-0.235728457570076,-0.04756542295217514,-0.2613632082939148,-0.06409209966659546,0.2472059577703476,0.005173393990844488,0.08895225077867508,-0.0969744548201561,-0.17797063291072845,0.3490052819252014,-0.18551355600357056,0.3287532329559326,-0.3504825830459595,0.25156983733177185,0.33941319584846497,0.1727430522441864,-0.14040638506412506,-0.22420760989189148,0.21156874299049377,0.11901151388883591,0.27609017491340637,-0.09437134861946106,-0.548328161239624,0.09082169830799103,-0.2187744528055191,-0.308957576751709,-0.34653612971305847,0.20193468034267426,0.10331467539072037,-0.01688857190310955,-0.05254678800702095,0.1733628809452057,0.09818600863218307,0.19918179512023926,-0.11194802820682526,-0.22754672169685364,0.5002252459526062
Amyotrophic Lateral Sclerosis,6.080909946142939e-75,0.0005931267162005792,6.87449217390726e-14,1.7384424603067302e-55,9.320419710999126e-11,0.0,3.879851169602882e-91,6.912067820579287e-42,5.241199340680737e-191,6.956192174857048e-46,0.0,7.307773999188552e-241,0.0,8.613274514883042e-230,0.3490482862293147,0.0,1.1437009423080437e-12,4.5037134513468434e-06,1.019792959990228e-09,0.0,0.0,1.7232563121505304e-73,0.003186122459563094,0.0,4.0581303532843883e-187,8.964645718720161e-10,1.174462012842994e-115,4.10930912041608e-238,3.09353411342903e-171,7.946367912937396e-20,6.397842043122101e-14,0.14844092706871131,7.434413412280137e-209,3.352031833437816e-30,3.2190540319798265e-110,0.0,3.6876807699451876e-23,7.2871544804204765e-28,6.07048228154242e-24,0.0,3.75563839041929e-30,6.518391712190221e-19,0.0,1.229569981520172e-05,3.584076045749638e-148,0.0,9.221651925066605e-31,1.1460274216706071e-90,4.915859655937092e-55,1.3145982418951658e-148,5.795479419597629e-29,0.0,0.0,1.110882831246353e-31,1.3964602782117827e-42,8.4706403133712405e-19,0.0007764698202012862,1.6491195000125207e-33,3.1235000300339246e-40,9.381797648160823e-42,6.320147465923334e-53,2.2975726949573744e-29,0.029943756876959812,4.3558618172784183e-10,0.2943805456161499,-0.18972691893577576,-0.00020163471344858408,0.0886322632431984,0.011707087978720665,-0.20794135332107544,0.13136662542819977,-0.17566776275634766,0.16341395676136017,-0.09629980474710464,0.45931485295295715,0.5954940915107727,0.2303236573934555,0.4526442289352417,0.3182739019393921,0.23181506991386414,-0.07527866214513779,-0.02751089632511139,0.1570768654346466,0.23803533613681793,0.027818385511636734,0.42161625623703003,-0.049386970698833466,0.6360297799110413,0.027645841240882874,-0.2623392641544342,-0.374139666557312,-0.235728457570076,-0.04756542295217514,-0.2613632082939148,-0.06409209966659546,0.2472059279680252,0.00517339538782835,0.08895226567983627,-0.0969744548201561,-0.17797063291072845,0.3490052819252014,-0.18551355600357056,0.328753262758255,-0.3504825830459595,0.25156983733177185,0.33941322565078735,0.172743022441864,-0.14040638506412506,-0.22420763969421387,0.21156874299049377,0.11901150643825531,0.27609017491340637,-0.09437133371829987,-0.5483281016349792,0.09082169830799103,-0.2187744379043579,-0.308957576751709,-0.34653612971305847,0.20193466544151306,0.10331467539072037,-0.0168885737657547,-0.05254679173231125,0.17336289584636688,0.09818601608276367,0.19918179512023926,-0.11194801330566406,-0.22754672169685364,0.5002251863479614
"Vitreoretinopathy, Proliferative",3.4537453433839743e-75,0.00017115508985661462,4.010646622707373e-14,8.7208849508137e-56,1.2437069562341791e-09,0.0,5.734015254686481e-91,1.9550092388736716e-42,3.8885281296269016e-192,5.191432515237532e-47,0.0,3.170581000254928e-240,0.0,3.329446286063143e-230,0.42558555129134956,0.0,7.302871882332508e-12,4.057850278507695e-06,1.4081039073130447e-08,0.0,0.0,4.538597078906338e-73,0.004585514314145119,0.0,0.0,1.2780247488350143e-09,4.462533025533363e-117,6.9508700273743905e-239,4.1582434400942936e-172,2.0135560364531645e-19,1.0890896510972201e-12,0.0393354615556244,1.9431368737949504e-209,8.378608172512337e-31,2.9169450207254244e-109,0.0,1.9628772111841293e-23,1.1131201385019945e-27,1.4304993153319116e-24,0.0,6.982143548293047e-32,6.97895971251226e-19,0.0,3.866612045563726e-06,3.686956893935489e-147,0.0,7.750770428010008e-31,2.7779363952472517e-91,4.950070723520174e-55,1.4523455000230276e-148,1.1826431082670864e-28,0.0,0.0,3.4156848701342135e-32,4.848104896122047e-43,2.0522407144159347e-18,0.00020871660359477685,1.9386762413885297e-33,2.5211547422339796e-40,6.734052753882643e-42,8.133354070282169e-53,7.1450639516813e-30,0.004391641141159025,2.5258008710684317e-10,0.2961556911468506,-0.20346815884113312,-0.016096100211143494,0.0933152288198471,-0.0037504537031054497,-0.19939540326595306,0.12617561221122742,-0.16763252019882202,0.14892242848873138,-0.09209801256656647,0.4664706885814667,0.5882338881492615,0.21969498693943024,0.44661903381347656,0.313132643699646,0.23565539717674255,-0.06261860579252243,-0.02417677640914917,0.1585770845413208,0.24457697570323944,0.03282555192708969,0.4295583665370941,-0.05140931159257889,0.6338979005813599,0.02254898101091385,-0.2529186010360718,-0.3753528296947479,-0.2250628024339676,-0.04273248091340065,-0.2636960744857788,-0.06421523541212082,0.25460806488990784,-0.006501065567135811,0.09066826850175858,-0.08352239429950714,-0.16544893383979797,0.34888821840286255,-0.18761295080184937,0.3113740086555481,-0.3558005690574646,0.2560262978076935,0.3486144542694092,0.16309331357479095,-0.1361289918422699,-0.22665776312351227,0.2130674123764038,0.12639547884464264,0.2849206328392029,-0.10701051354408264,-0.5373142957687378,0.08283315598964691,-0.2229134440422058,-0.3089037537574768,-0.3531023859977722,0.19895265996456146,0.10693757981061935,-0.029256969690322876,-0.04689166322350502,0.16400590538978577,0.08827294409275055,0.20279915630817413,-0.11161001026630402,-0.22161924839019775,0.49608203768730164
Congenital Microtia,8.59421041791825e-75,0.0009238625217754915,1.8723093129364462e-13,2.2079837408534683e-55,5.643289254856165e-09,0.0,6.031721971659919e-92,2.0222533211111026e-41,4.0671877309993745e-191,1.0826120099587707e-45,0.0,5.583738264288281e-240,0.0,2.3421944550637104e-229,0.3368077388051343,0.0,1.85975656372697e-13,8.950547547414306e-07,1.805276661507776e-08,0.0,0.0,9.095759426217445e-74,0.0011403097199522505,0.0,1.7902454635524572e-186,1.6961155623426874e-09,4.313411581934804e-115,9.004799161174872e-239,2.3654043267843923e-171,9.282348510090348e-20,2.3821630327841054e-12,0.17707483287785303,1.120598647987697e-208,2.269513687569211e-30,4.200872348553435e-109,0.0,3.142129326997157e-23,7.922835769869103e-28,2.6964912712459477e-24,0.0,4.2428465622199644e-30,2.779867814611096e-19,0.0,1.3996439002759388e-05,3.734796482789764e-147,0.0,1.3586847549523864e-30,1.187294474321089e-90,6.575246699182185e-55,6.996851069196823e-148,5.1853737779285505e-28,0.0,0.0,1.647323254758264e-31,1.235810026347267e-42,1.7469604232349435e-18,0.00020228516301717573,3.0090267062630644e-33,6.214949841355223e-41,2.0129748963099437e-41,1.752540444015609e-52,0.0,0.02066018607121132,7.350267354214115e-10,0.2943805456161499,-0.18972691893577576,-0.00020163715817034245,0.0886322632431984,0.011707086116075516,-0.20794135332107544,0.13136662542819977,-0.17566776275634766,0.16341394186019897,-0.09629981219768524,0.45931485295295715,0.5954941511154175,0.2303236573934555,0.4526442289352417,0.3182738721370697,0.23181505501270294,-0.07527866214513779,-0.02751089632511139,0.1570768505334854,0.23803533613681793,0.027818385511636734,0.42161619663238525,-0.049386970698833466,0.6360297799110413,0.027645837515592575,-0.2623392641544342,-0.3741396963596344,-0.2357284426689148,-0.04756543040275574,-0.2613632082939148,-0.06409209221601486,0.2472059279680252,0.005173391196876764,0.08895225822925568,-0.0969744548201561,-0.17797063291072845,0.3490053415298462,-0.18551355600357056,0.328753262758255,-0.35048264265060425,0.25156980752944946,0.3394131660461426,0.1727430522441864,-0.14040638506412506,-0.22420760989189148,0.21156875789165497,0.1190115213394165,0.27609017491340637,-0.09437134116888046,-0.548328161239624,0.09082170575857162,-0.2187744528055191,-0.308957576751709,-0.3465360999107361,0.20193466544151306,0.10331467539072037,-0.0168885737657547,-0.05254678428173065,0.17336289584636688,0.09818600863218307,0.19918176531791687,-0.11194802820682526,-0.22754672169685364,0.5002251863479614
HIV,3.203008005890667e-30,0.0012443552173953,8.672999455283041e-13,9.558976393184633e-54,1.402720123820243e-09,0.0,6.239200235372295e-85,9.827870927423433e-43,7.921746571491804e-168,8.022594051781192e-46,0.0,7.399915021784802e-235,0.0,3.394072207951066e-06,0.29688017660176946,0.0,5.227886498465842e-12,8.605866273026043e-06,3.5592159227313566e-09,0.0,0.0,8.899314511269081e-73,0.0031317143851709232,0.0,3.689447158945521e-186,1.2813863594174704e-10,1.5205222740015818e-112,4.539375625641752e-228,5.4055622945497135e-166,2.47489133936176e-20,2.0562315767122568e-13,0.11118185348953381,1.5709652098029083e-209,0.6375653298812501,3.0626513847630464e-103,0.0,3.423899164170701e-24,1.325852600298681e-26,5.827022169046242e-24,0.0,8.979575004079585e-31,4.563759596454065e-19,0.0,1.8335435538794741e-06,2.4360367812586803e-81,0.0,5.112468821242065e-28,7.07317112252977e-90,7.067867262654616e-55,4.703091421835483e-139,5.1081623160049457e-20,0.0,0.0,2.7309640805704904e-30,2.4275301922436903e-40,1.21688288483599e-18,0.00011163631895310305,2.1761467141805807e-34,1.2501618314446408e-40,7.985536089655098e-42,1.5655980038392107e-24,8.317911643539824e-30,0.16959394301551853,4.977165385554951e-07,0.24117179214954376,-0.20610390603542328,0.03358062729239464,0.05646596476435661,0.023086214438080788,-0.2342453896999359,0.1602015495300293,-0.23586030304431915,0.14957983791828156,-0.10924018174409866,0.4566670060157776,0.6478686332702637,0.2578166723251343,0.48294487595558167,0.359394371509552,0.19643718004226685,-0.08205945789813995,-0.03447528928518295,0.1643616110086441,0.25356200337409973,0.08095714449882507,0.38519781827926636,-0.06496910005807877,0.6805657148361206,0.003748653456568718,-0.2753334641456604,-0.4037283658981323,-0.2554526627063751,-0.036513760685920715,-0.22211618721485138,-0.10227882117033005,0.2014605849981308,-0.008795919828116894,0.09641942381858826,-0.09014271944761276,-0.2451314628124237,0.38269802927970886,-0.24591058492660522,0.3524456024169922,-0.3398643434047699,0.23974795639514923,0.3390902280807495,0.18359306454658508,-0.19312946498394012,-0.2285366654396057,0.1974301040172577,0.06170924752950668,0.28409188985824585,-0.11265023052692413,-0.6055322885513306,0.09223948419094086,-0.22015400230884552,-0.32166191935539246,-0.36493051052093506,0.23249569535255432,0.07392538338899612,-0.018757885321974754,-0.04572771489620209,0.1784297525882721,0.07438409328460693,0.19565391540527344,-0.1528836488723755,-0.24372915923595428,0.5364479422569275
Diabetic Retinopathy,1.164178338172796e-08,5.56761288470366e-06,4.0292542398526666e-15,1.2015744263083643e-31,1.1487005671157078e-06,0.0,9.058881146304749e-82,1.2447368049610906e-40,6.930340297436699e-190,1.8679023785074734e-40,0.0,3.185351391570793e-178,0.0,3.930162632287091e-230,0.44640968734695774,0.0,9.358176473100381e-13,0.02351832567575793,4.625714177245201e-07,0.0,0.0,1.628401190446355e-73,5.8804656926215365e-05,0.0,3.139542146812526e-132,0.00032567377563399026,6.800423774726205e-42,2.3887303302857708e-228,9.963363077876649e-141,6.502616239120061e-14,7.026799101799953e-12,0.002347786824660854,1.2327013637896886e-194,6.633928719900817e-28,7.08369229814996e-20,0.0,1.123304685325887e-22,4.3108421907553523e-23,7.444643044513341e-10,0.0,1.8670981157108268e-28,1.846177357208138e-21,0.0,6.04898248522449e-07,6.159437136464296e-118,0.0,4.890687466495676e-30,7.005489513982399e-87,2.469497196287675e-56,0.0,9.937116806647385e-22,0.0,0.0,1.0687900515032206e-29,4.946698648877924e-07,0.02580048912302402,0.00016460203937665357,1.1206883174105616e-30,5.832287119118214e-33,1.891405167910721e-36,1.6101864744954215e-13,1.2340116577658874e-26,0.00278459344684726,0.0027313116718297586,0.2972886264324188,-0.19069969654083252,0.02278382144868374,0.09532908350229263,0.030753251165151596,-0.24500049650669098,0.16402533650398254,-0.19597037136554718,0.20066463947296143,-0.09504997730255127,0.46292251348495483,0.6359515190124512,0.2568127512931824,0.48649537563323975,0.32289135456085205,0.22441354393959045,-0.08770765364170074,-0.034328073263168335,0.15361517667770386,0.2506586015224457,0.04491019994020462,0.43482673168182373,-0.0629257783293724,0.6794190406799316,0.051280856132507324,-0.2876236140727997,-0.41992253065109253,-0.28341174125671387,-0.06279172003269196,-0.27600595355033875,-0.07389873266220093,0.2355193793773651,0.0133591303601861,0.09523830562829971,-0.13271406292915344,-0.20637540519237518,0.39105889201164246,-0.21881993114948273,0.3678228259086609,-0.3880999982357025,0.2480844408273697,0.33278942108154297,0.19331875443458557,-0.17389507591724396,-0.22277352213859558,0.21621881425380707,0.11483605951070786,0.29359865188598633,-0.08271189033985138,-0.6188860535621643,0.12223310023546219,-0.22256672382354736,-0.3285885751247406,-0.36901241540908813,0.24509692192077637,0.0959678366780281,-0.009831205010414124,-0.06441985815763474,0.2124495655298233,0.09890459477901459,0.20595647394657135,-0.1355314552783966,-0.2575157582759857,0.5500515103340149
